,date,month,hour,holiday,weekday,Member type,count
26962,2019-08-03,August,19,No,Saturday,Casual,185
26963,2019-08-03,August,19,No,Saturday,Member,573
26964,2019-08-03,August,20,No,Saturday,Casual,172
26965,2019-08-03,August,20,No,Saturday,Member,460
26966,2019-08-03,August,21,No,Saturday,Casual,139
26967,2019-08-03,August,21,No,Saturday,Member,324
26968,2019-08-03,August,22,No,Saturday,Casual,99
26969,2019-08-03,August,22,No,Saturday,Member,293
26970,2019-08-03,August,23,No,Saturday,Casual,97
26971,2019-08-03,August,23,No,Saturday,Member,238
26972,2019-08-04,August,0,No,Sunday,Casual,62
26973,2019-08-04,August,0,No,Sunday,Member,144
26974,2019-08-04,August,1,No,Sunday,Casual,32
26975,2019-08-04,August,1,No,Sunday,Member,118
26976,2019-08-04,August,2,No,Sunday,Casual,32
26977,2019-08-04,August,2,No,Sunday,Member,87
26978,2019-08-04,August,3,No,Sunday,Casual,32
26979,2019-08-04,August,3,No,Sunday,Member,39
26980,2019-08-04,August,4,No,Sunday,Casual,4
26981,2019-08-04,August,4,No,Sunday,Member,19
26982,2019-08-04,August,5,No,Sunday,Casual,4
26983,2019-08-04,August,5,No,Sunday,Member,20
26984,2019-08-04,August,6,No,Sunday,Casual,7
26985,2019-08-04,August,6,No,Sunday,Member,46
26986,2019-08-04,August,7,No,Sunday,Casual,25
26987,2019-08-04,August,7,No,Sunday,Member,159
26988,2019-08-04,August,8,No,Sunday,Casual,49
26989,2019-08-04,August,8,No,Sunday,Member,283
26990,2019-08-04,August,9,No,Sunday,Casual,108
26991,2019-08-04,August,9,No,Sunday,Member,463
26992,2019-08-04,August,10,No,Sunday,Casual,163
26993,2019-08-04,August,10,No,Sunday,Member,575
26994,2019-08-04,August,11,No,Sunday,Casual,175
26995,2019-08-04,August,11,No,Sunday,Member,632
26996,2019-08-04,August,12,No,Sunday,Casual,213
26997,2019-08-04,August,12,No,Sunday,Member,655
26998,2019-08-04,August,13,No,Sunday,Casual,203
26999,2019-08-04,August,13,No,Sunday,Member,688
27000,2019-08-04,August,14,No,Sunday,Casual,207
27001,2019-08-04,August,14,No,Sunday,Member,618
27002,2019-08-04,August,15,No,Sunday,Casual,186
27003,2019-08-04,August,15,No,Sunday,Member,645
27004,2019-08-04,August,16,No,Sunday,Casual,217
27005,2019-08-04,August,16,No,Sunday,Member,692
27006,2019-08-04,August,17,No,Sunday,Casual,149
27007,2019-08-04,August,17,No,Sunday,Member,618
27008,2019-08-04,August,18,No,Sunday,Casual,155
27009,2019-08-04,August,18,No,Sunday,Member,607
27010,2019-08-04,August,19,No,Sunday,Casual,179
27011,2019-08-04,August,19,No,Sunday,Member,560
27012,2019-08-04,August,20,No,Sunday,Casual,115
27013,2019-08-04,August,20,No,Sunday,Member,413
27014,2019-08-04,August,21,No,Sunday,Casual,100
27015,2019-08-04,August,21,No,Sunday,Member,353
27016,2019-08-04,August,22,No,Sunday,Casual,53
27017,2019-08-04,August,22,No,Sunday,Member,255
27018,2019-08-04,August,23,No,Sunday,Casual,38
27019,2019-08-04,August,23,No,Sunday,Member,141
27020,2019-08-05,August,0,No,Monday,Casual,14
27021,2019-08-05,August,0,No,Monday,Member,57
27022,2019-08-05,August,1,No,Monday,Casual,8
27023,2019-08-05,August,1,No,Monday,Member,17
27024,2019-08-05,August,2,No,Monday,Casual,2
27025,2019-08-05,August,2,No,Monday,Member,16
27026,2019-08-05,August,3,No,Monday,Casual,2
27027,2019-08-05,August,3,No,Monday,Member,6
27028,2019-08-05,August,4,No,Monday,Member,32
27029,2019-08-05,August,5,No,Monday,Casual,4
27030,2019-08-05,August,5,No,Monday,Member,104
27031,2019-08-05,August,6,No,Monday,Casual,11
27032,2019-08-05,August,6,No,Monday,Member,320
27033,2019-08-05,August,7,No,Monday,Casual,16
27034,2019-08-05,August,7,No,Monday,Member,794
27035,2019-08-05,August,8,No,Monday,Casual,53
27036,2019-08-05,August,8,No,Monday,Member,1206
27037,2019-08-05,August,9,No,Monday,Casual,67
27038,2019-08-05,August,9,No,Monday,Member,595
27039,2019-08-05,August,10,No,Monday,Casual,90
27040,2019-08-05,August,10,No,Monday,Member,303
27041,2019-08-05,August,11,No,Monday,Casual,82
27042,2019-08-05,August,11,No,Monday,Member,306
27043,2019-08-05,August,12,No,Monday,Casual,92
27044,2019-08-05,August,12,No,Monday,Member,402
27045,2019-08-05,August,13,No,Monday,Casual,75
27046,2019-08-05,August,13,No,Monday,Member,385
27047,2019-08-05,August,14,No,Monday,Casual,112
27048,2019-08-05,August,14,No,Monday,Member,362
27049,2019-08-05,August,15,No,Monday,Casual,101
27050,2019-08-05,August,15,No,Monday,Member,423
27051,2019-08-05,August,16,No,Monday,Casual,129
27052,2019-08-05,August,16,No,Monday,Member,720
27053,2019-08-05,August,17,No,Monday,Casual,163
27054,2019-08-05,August,17,No,Monday,Member,1428
27055,2019-08-05,August,18,No,Monday,Casual,125
27056,2019-08-05,August,18,No,Monday,Member,1167
27057,2019-08-05,August,19,No,Monday,Casual,130
27058,2019-08-05,August,19,No,Monday,Member,807
27059,2019-08-05,August,20,No,Monday,Casual,68
27060,2019-08-05,August,20,No,Monday,Member,468
27061,2019-08-05,August,21,No,Monday,Casual,47
27062,2019-08-05,August,21,No,Monday,Member,314
27063,2019-08-05,August,22,No,Monday,Casual,38
27064,2019-08-05,August,22,No,Monday,Member,186
27065,2019-08-05,August,23,No,Monday,Casual,27
27066,2019-08-05,August,23,No,Monday,Member,88
27067,2019-08-06,August,0,No,Tuesday,Casual,16
27068,2019-08-06,August,0,No,Tuesday,Member,63
27069,2019-08-06,August,1,No,Tuesday,Casual,5
27070,2019-08-06,August,1,No,Tuesday,Member,26
27071,2019-08-06,August,2,No,Tuesday,Casual,1
27072,2019-08-06,August,2,No,Tuesday,Member,15
27073,2019-08-06,August,3,No,Tuesday,Casual,1
27074,2019-08-06,August,3,No,Tuesday,Member,7
27075,2019-08-06,August,4,No,Tuesday,Casual,1
27076,2019-08-06,August,4,No,Tuesday,Member,33
27077,2019-08-06,August,5,No,Tuesday,Casual,2
27078,2019-08-06,August,5,No,Tuesday,Member,118
27079,2019-08-06,August,6,No,Tuesday,Casual,5
27080,2019-08-06,August,6,No,Tuesday,Member,418
27081,2019-08-06,August,7,No,Tuesday,Casual,22
27082,2019-08-06,August,7,No,Tuesday,Member,841
27083,2019-08-06,August,8,No,Tuesday,Casual,52
27084,2019-08-06,August,8,No,Tuesday,Member,1277
27085,2019-08-06,August,9,No,Tuesday,Casual,60
27086,2019-08-06,August,9,No,Tuesday,Member,617
27087,2019-08-06,August,10,No,Tuesday,Casual,95
27088,2019-08-06,August,10,No,Tuesday,Member,320
27089,2019-08-06,August,11,No,Tuesday,Casual,97
27090,2019-08-06,August,11,No,Tuesday,Member,395
27091,2019-08-06,August,12,No,Tuesday,Casual,84
27092,2019-08-06,August,12,No,Tuesday,Member,398
27093,2019-08-06,August,13,No,Tuesday,Casual,82
27094,2019-08-06,August,13,No,Tuesday,Member,387
27095,2019-08-06,August,14,No,Tuesday,Casual,89
27096,2019-08-06,August,14,No,Tuesday,Member,383
27097,2019-08-06,August,15,No,Tuesday,Casual,106
27098,2019-08-06,August,15,No,Tuesday,Member,436
27099,2019-08-06,August,16,No,Tuesday,Casual,99
27100,2019-08-06,August,16,No,Tuesday,Member,765
27101,2019-08-06,August,17,No,Tuesday,Casual,119
27102,2019-08-06,August,17,No,Tuesday,Member,1366
27103,2019-08-06,August,18,No,Tuesday,Casual,115
27104,2019-08-06,August,18,No,Tuesday,Member,1142
27105,2019-08-06,August,19,No,Tuesday,Casual,112
27106,2019-08-06,August,19,No,Tuesday,Member,790
27107,2019-08-06,August,20,No,Tuesday,Casual,73
27108,2019-08-06,August,20,No,Tuesday,Member,398
27109,2019-08-06,August,21,No,Tuesday,Casual,41
27110,2019-08-06,August,21,No,Tuesday,Member,267
27111,2019-08-06,August,22,No,Tuesday,Casual,38
27112,2019-08-06,August,22,No,Tuesday,Member,180
27113,2019-08-06,August,23,No,Tuesday,Casual,19
27114,2019-08-06,August,23,No,Tuesday,Member,101
27115,2019-08-07,August,0,No,Wednesday,Casual,6
27116,2019-08-07,August,0,No,Wednesday,Member,49
27117,2019-08-07,August,1,No,Wednesday,Casual,7
27118,2019-08-07,August,1,No,Wednesday,Member,23
27119,2019-08-07,August,2,No,Wednesday,Casual,6
27120,2019-08-07,August,2,No,Wednesday,Member,19
27121,2019-08-07,August,3,No,Wednesday,Casual,1
27122,2019-08-07,August,3,No,Wednesday,Member,8
27123,2019-08-07,August,4,No,Wednesday,Casual,2
27124,2019-08-07,August,4,No,Wednesday,Member,27
27125,2019-08-07,August,5,No,Wednesday,Casual,4
27126,2019-08-07,August,5,No,Wednesday,Member,133
27127,2019-08-07,August,6,No,Wednesday,Casual,11
27128,2019-08-07,August,6,No,Wednesday,Member,374
27129,2019-08-07,August,7,No,Wednesday,Casual,16
27130,2019-08-07,August,7,No,Wednesday,Member,859
27131,2019-08-07,August,8,No,Wednesday,Casual,70
27132,2019-08-07,August,8,No,Wednesday,Member,1340
27133,2019-08-07,August,9,No,Wednesday,Casual,42
27134,2019-08-07,August,9,No,Wednesday,Member,667
27135,2019-08-07,August,10,No,Wednesday,Casual,64
27136,2019-08-07,August,10,No,Wednesday,Member,298
27137,2019-08-07,August,11,No,Wednesday,Casual,98
27138,2019-08-07,August,11,No,Wednesday,Member,358
27139,2019-08-07,August,12,No,Wednesday,Casual,103
27140,2019-08-07,August,12,No,Wednesday,Member,392
27141,2019-08-07,August,13,No,Wednesday,Casual,97
27142,2019-08-07,August,13,No,Wednesday,Member,405
27143,2019-08-07,August,14,No,Wednesday,Casual,105
27144,2019-08-07,August,14,No,Wednesday,Member,341
27145,2019-08-07,August,15,No,Wednesday,Casual,91
27146,2019-08-07,August,15,No,Wednesday,Member,403
27147,2019-08-07,August,16,No,Wednesday,Casual,31
27148,2019-08-07,August,16,No,Wednesday,Member,294
27149,2019-08-07,August,17,No,Wednesday,Casual,85
27150,2019-08-07,August,17,No,Wednesday,Member,1079
27151,2019-08-07,August,18,No,Wednesday,Casual,104
27152,2019-08-07,August,18,No,Wednesday,Member,1042
27153,2019-08-07,August,19,No,Wednesday,Casual,114
27154,2019-08-07,August,19,No,Wednesday,Member,791
27155,2019-08-07,August,20,No,Wednesday,Casual,88
27156,2019-08-07,August,20,No,Wednesday,Member,528
27157,2019-08-07,August,21,No,Wednesday,Casual,52
27158,2019-08-07,August,21,No,Wednesday,Member,331
27159,2019-08-07,August,22,No,Wednesday,Casual,34
27160,2019-08-07,August,22,No,Wednesday,Member,229
27161,2019-08-07,August,23,No,Wednesday,Casual,26
27162,2019-08-07,August,23,No,Wednesday,Member,112
27163,2019-08-08,August,0,No,Thursday,Casual,7
27164,2019-08-08,August,0,No,Thursday,Member,43
27165,2019-08-08,August,1,No,Thursday,Casual,2
27166,2019-08-08,August,1,No,Thursday,Member,22
27167,2019-08-08,August,2,No,Thursday,Casual,8
27168,2019-08-08,August,2,No,Thursday,Member,12
27169,2019-08-08,August,3,No,Thursday,Casual,1
27170,2019-08-08,August,3,No,Thursday,Member,6
27171,2019-08-08,August,4,No,Thursday,Casual,2
27172,2019-08-08,August,4,No,Thursday,Member,34
27173,2019-08-08,August,5,No,Thursday,Casual,1
27174,2019-08-08,August,5,No,Thursday,Member,110
27175,2019-08-08,August,6,No,Thursday,Casual,11
27176,2019-08-08,August,6,No,Thursday,Member,368
27177,2019-08-08,August,7,No,Thursday,Casual,29
27178,2019-08-08,August,7,No,Thursday,Member,822
27179,2019-08-08,August,8,No,Thursday,Casual,49
27180,2019-08-08,August,8,No,Thursday,Member,1275
27181,2019-08-08,August,9,No,Thursday,Casual,50
27182,2019-08-08,August,9,No,Thursday,Member,666
27183,2019-08-08,August,10,No,Thursday,Casual,70
27184,2019-08-08,August,10,No,Thursday,Member,312
27185,2019-08-08,August,11,No,Thursday,Casual,111
27186,2019-08-08,August,11,No,Thursday,Member,343
27187,2019-08-08,August,12,No,Thursday,Casual,84
27188,2019-08-08,August,12,No,Thursday,Member,368
27189,2019-08-08,August,13,No,Thursday,Casual,95
27190,2019-08-08,August,13,No,Thursday,Member,400
27191,2019-08-08,August,14,No,Thursday,Casual,115
27192,2019-08-08,August,14,No,Thursday,Member,386
27193,2019-08-08,August,15,No,Thursday,Casual,119
27194,2019-08-08,August,15,No,Thursday,Member,489
27195,2019-08-08,August,16,No,Thursday,Casual,131
27196,2019-08-08,August,16,No,Thursday,Member,720
27197,2019-08-08,August,17,No,Thursday,Casual,149
27198,2019-08-08,August,17,No,Thursday,Member,1413
27199,2019-08-08,August,18,No,Thursday,Casual,122
27200,2019-08-08,August,18,No,Thursday,Member,1245
27201,2019-08-08,August,19,No,Thursday,Casual,118
27202,2019-08-08,August,19,No,Thursday,Member,785
27203,2019-08-08,August,20,No,Thursday,Casual,80
27204,2019-08-08,August,20,No,Thursday,Member,617
27205,2019-08-08,August,21,No,Thursday,Casual,62
27206,2019-08-08,August,21,No,Thursday,Member,371
27207,2019-08-08,August,22,No,Thursday,Casual,64
27208,2019-08-08,August,22,No,Thursday,Member,275
27209,2019-08-08,August,23,No,Thursday,Casual,36
27210,2019-08-08,August,23,No,Thursday,Member,185
27211,2019-08-09,August,0,No,Friday,Casual,22
27212,2019-08-09,August,0,No,Friday,Member,104
27213,2019-08-09,August,1,No,Friday,Casual,11
27214,2019-08-09,August,1,No,Friday,Member,37
27215,2019-08-09,August,2,No,Friday,Casual,7
27216,2019-08-09,August,2,No,Friday,Member,22
27217,2019-08-09,August,3,No,Friday,Member,12
27218,2019-08-09,August,4,No,Friday,Casual,2
27219,2019-08-09,August,4,No,Friday,Member,29
27220,2019-08-09,August,5,No,Friday,Casual,5
27221,2019-08-09,August,5,No,Friday,Member,78
27222,2019-08-09,August,6,No,Friday,Casual,10
27223,2019-08-09,August,6,No,Friday,Member,273
27224,2019-08-09,August,7,No,Friday,Casual,22
27225,2019-08-09,August,7,No,Friday,Member,653
27226,2019-08-09,August,8,No,Friday,Casual,55
27227,2019-08-09,August,8,No,Friday,Member,1190
27228,2019-08-09,August,9,No,Friday,Casual,58
27229,2019-08-09,August,9,No,Friday,Member,684
27230,2019-08-09,August,10,No,Friday,Casual,83
27231,2019-08-09,August,10,No,Friday,Member,398
27232,2019-08-09,August,11,No,Friday,Casual,105
27233,2019-08-09,August,11,No,Friday,Member,478
27234,2019-08-09,August,12,No,Friday,Casual,95
27235,2019-08-09,August,12,No,Friday,Member,502
27236,2019-08-09,August,13,No,Friday,Casual,120
27237,2019-08-09,August,13,No,Friday,Member,544
27238,2019-08-09,August,14,No,Friday,Casual,144
27239,2019-08-09,August,14,No,Friday,Member,514
27240,2019-08-09,August,15,No,Friday,Casual,129
27241,2019-08-09,August,15,No,Friday,Member,647
27242,2019-08-09,August,16,No,Friday,Casual,139
27243,2019-08-09,August,16,No,Friday,Member,842
27244,2019-08-09,August,17,No,Friday,Casual,148
27245,2019-08-09,August,17,No,Friday,Member,1151
27246,2019-08-09,August,18,No,Friday,Casual,158
27247,2019-08-09,August,18,No,Friday,Member,921
27248,2019-08-09,August,19,No,Friday,Casual,162
27249,2019-08-09,August,19,No,Friday,Member,686
27250,2019-08-09,August,20,No,Friday,Casual,123
27251,2019-08-09,August,20,No,Friday,Member,489
27252,2019-08-09,August,21,No,Friday,Casual,100
27253,2019-08-09,August,21,No,Friday,Member,342
27254,2019-08-09,August,22,No,Friday,Casual,90
27255,2019-08-09,August,22,No,Friday,Member,248
27256,2019-08-09,August,23,No,Friday,Casual,52
27257,2019-08-09,August,23,No,Friday,Member,239
27258,2019-08-10,August,0,No,Saturday,Casual,27
27259,2019-08-10,August,0,No,Saturday,Member,174
27260,2019-08-10,August,1,No,Saturday,Casual,26
27261,2019-08-10,August,1,No,Saturday,Member,96
27262,2019-08-10,August,2,No,Saturday,Casual,19
27263,2019-08-10,August,2,No,Saturday,Member,75
27264,2019-08-10,August,3,No,Saturday,Casual,23
27265,2019-08-10,August,3,No,Saturday,Member,40
27266,2019-08-10,August,4,No,Saturday,Casual,12
27267,2019-08-10,August,4,No,Saturday,Member,14
27268,2019-08-10,August,5,No,Saturday,Casual,1
27269,2019-08-10,August,5,No,Saturday,Member,28
27270,2019-08-10,August,6,No,Saturday,Casual,7
27271,2019-08-10,August,6,No,Saturday,Member,92
27272,2019-08-10,August,7,No,Saturday,Casual,26
27273,2019-08-10,August,7,No,Saturday,Member,187
27274,2019-08-10,August,8,No,Saturday,Casual,54
27275,2019-08-10,August,8,No,Saturday,Member,290
27276,2019-08-10,August,9,No,Saturday,Casual,92
27277,2019-08-10,August,9,No,Saturday,Member,510
27278,2019-08-10,August,10,No,Saturday,Casual,181
27279,2019-08-10,August,10,No,Saturday,Member,626
27280,2019-08-10,August,11,No,Saturday,Casual,240
27281,2019-08-10,August,11,No,Saturday,Member,676
27282,2019-08-10,August,12,No,Saturday,Casual,263
27283,2019-08-10,August,12,No,Saturday,Member,779
27284,2019-08-10,August,13,No,Saturday,Casual,301
27285,2019-08-10,August,13,No,Saturday,Member,711
27286,2019-08-10,August,14,No,Saturday,Casual,241
27287,2019-08-10,August,14,No,Saturday,Member,714
27288,2019-08-10,August,15,No,Saturday,Casual,280
27289,2019-08-10,August,15,No,Saturday,Member,701
27290,2019-08-10,August,16,No,Saturday,Casual,207
27291,2019-08-10,August,16,No,Saturday,Member,752
27292,2019-08-10,August,17,No,Saturday,Casual,238
27293,2019-08-10,August,17,No,Saturday,Member,712
27294,2019-08-10,August,18,No,Saturday,Casual,229
27295,2019-08-10,August,18,No,Saturday,Member,621
27296,2019-08-10,August,19,No,Saturday,Casual,215
27297,2019-08-10,August,19,No,Saturday,Member,558
27298,2019-08-10,August,20,No,Saturday,Casual,142
27299,2019-08-10,August,20,No,Saturday,Member,454
27300,2019-08-10,August,21,No,Saturday,Casual,111
27301,2019-08-10,August,21,No,Saturday,Member,320
27302,2019-08-10,August,22,No,Saturday,Casual,102
27303,2019-08-10,August,22,No,Saturday,Member,260
27304,2019-08-10,August,23,No,Saturday,Casual,57
27305,2019-08-10,August,23,No,Saturday,Member,227
27306,2019-08-11,August,0,No,Sunday,Casual,45
27307,2019-08-11,August,0,No,Sunday,Member,163
27308,2019-08-11,August,1,No,Sunday,Casual,17
27309,2019-08-11,August,1,No,Sunday,Member,107
27310,2019-08-11,August,2,No,Sunday,Casual,16
27311,2019-08-11,August,2,No,Sunday,Member,71
27312,2019-08-11,August,3,No,Sunday,Casual,10
27313,2019-08-11,August,3,No,Sunday,Member,51
27314,2019-08-11,August,4,No,Sunday,Casual,3
27315,2019-08-11,August,4,No,Sunday,Member,21
27316,2019-08-11,August,5,No,Sunday,Casual,6
27317,2019-08-11,August,5,No,Sunday,Member,26
27318,2019-08-11,August,6,No,Sunday,Casual,5
27319,2019-08-11,August,6,No,Sunday,Member,61
27320,2019-08-11,August,7,No,Sunday,Casual,20
27321,2019-08-11,August,7,No,Sunday,Member,117
27322,2019-08-11,August,8,No,Sunday,Casual,68
27323,2019-08-11,August,8,No,Sunday,Member,261
27324,2019-08-11,August,9,No,Sunday,Casual,131
27325,2019-08-11,August,9,No,Sunday,Member,447
27326,2019-08-11,August,10,No,Sunday,Casual,142
27327,2019-08-11,August,10,No,Sunday,Member,665
27328,2019-08-11,August,11,No,Sunday,Casual,218
27329,2019-08-11,August,11,No,Sunday,Member,703
27330,2019-08-11,August,12,No,Sunday,Casual,237
27331,2019-08-11,August,12,No,Sunday,Member,727
27332,2019-08-11,August,13,No,Sunday,Casual,243
27333,2019-08-11,August,13,No,Sunday,Member,721
27334,2019-08-11,August,14,No,Sunday,Casual,205
27335,2019-08-11,August,14,No,Sunday,Member,708
27336,2019-08-11,August,15,No,Sunday,Casual,247
27337,2019-08-11,August,15,No,Sunday,Member,650
27338,2019-08-11,August,16,No,Sunday,Casual,232
27339,2019-08-11,August,16,No,Sunday,Member,681
27340,2019-08-11,August,17,No,Sunday,Casual,219
27341,2019-08-11,August,17,No,Sunday,Member,693
27342,2019-08-11,August,18,No,Sunday,Casual,173
27343,2019-08-11,August,18,No,Sunday,Member,692
27344,2019-08-11,August,19,No,Sunday,Casual,182
27345,2019-08-11,August,19,No,Sunday,Member,530
27346,2019-08-11,August,20,No,Sunday,Casual,119
27347,2019-08-11,August,20,No,Sunday,Member,368
27348,2019-08-11,August,21,No,Sunday,Casual,73
27349,2019-08-11,August,21,No,Sunday,Member,339
27350,2019-08-11,August,22,No,Sunday,Casual,56
27351,2019-08-11,August,22,No,Sunday,Member,269
27352,2019-08-11,August,23,No,Sunday,Casual,31
27353,2019-08-11,August,23,No,Sunday,Member,97
27354,2019-08-12,August,0,No,Monday,Casual,19
27355,2019-08-12,August,0,No,Monday,Member,65
27356,2019-08-12,August,1,No,Monday,Casual,11
27357,2019-08-12,August,1,No,Monday,Member,38
27358,2019-08-12,August,2,No,Monday,Casual,3
27359,2019-08-12,August,2,No,Monday,Member,17
27360,2019-08-12,August,3,No,Monday,Casual,4
27361,2019-08-12,August,3,No,Monday,Member,10
27362,2019-08-12,August,4,No,Monday,Casual,1
27363,2019-08-12,August,4,No,Monday,Member,28
27364,2019-08-12,August,5,No,Monday,Casual,5
27365,2019-08-12,August,5,No,Monday,Member,118
27366,2019-08-12,August,6,No,Monday,Casual,12
27367,2019-08-12,August,6,No,Monday,Member,312
27368,2019-08-12,August,7,No,Monday,Casual,21
27369,2019-08-12,August,7,No,Monday,Member,727
27370,2019-08-12,August,8,No,Monday,Casual,47
27371,2019-08-12,August,8,No,Monday,Member,1077
27372,2019-08-12,August,9,No,Monday,Casual,56
27373,2019-08-12,August,9,No,Monday,Member,475
27374,2019-08-12,August,10,No,Monday,Casual,112
27375,2019-08-12,August,10,No,Monday,Member,284
27376,2019-08-12,August,11,No,Monday,Casual,119
27377,2019-08-12,August,11,No,Monday,Member,326
27378,2019-08-12,August,12,No,Monday,Casual,120
27379,2019-08-12,August,12,No,Monday,Member,393
27380,2019-08-12,August,13,No,Monday,Casual,109
27381,2019-08-12,August,13,No,Monday,Member,357
27382,2019-08-12,August,14,No,Monday,Casual,111
27383,2019-08-12,August,14,No,Monday,Member,390
27384,2019-08-12,August,15,No,Monday,Casual,111
27385,2019-08-12,August,15,No,Monday,Member,488
27386,2019-08-12,August,16,No,Monday,Casual,102
27387,2019-08-12,August,16,No,Monday,Member,784
27388,2019-08-12,August,17,No,Monday,Casual,167
27389,2019-08-12,August,17,No,Monday,Member,1418
27390,2019-08-12,August,18,No,Monday,Casual,142
27391,2019-08-12,August,18,No,Monday,Member,1172
27392,2019-08-12,August,19,No,Monday,Casual,128
27393,2019-08-12,August,19,No,Monday,Member,763
27394,2019-08-12,August,20,No,Monday,Casual,109
27395,2019-08-12,August,20,No,Monday,Member,494
27396,2019-08-12,August,21,No,Monday,Casual,59
27397,2019-08-12,August,21,No,Monday,Member,328
27398,2019-08-12,August,22,No,Monday,Casual,57
27399,2019-08-12,August,22,No,Monday,Member,190
27400,2019-08-12,August,23,No,Monday,Casual,37
27401,2019-08-12,August,23,No,Monday,Member,99
27402,2019-08-13,August,0,No,Tuesday,Casual,16
27403,2019-08-13,August,0,No,Tuesday,Member,45
27404,2019-08-13,August,1,No,Tuesday,Casual,5
27405,2019-08-13,August,1,No,Tuesday,Member,26
27406,2019-08-13,August,2,No,Tuesday,Casual,1
27407,2019-08-13,August,2,No,Tuesday,Member,20
27408,2019-08-13,August,3,No,Tuesday,Casual,1
27409,2019-08-13,August,3,No,Tuesday,Member,5
27410,2019-08-13,August,4,No,Tuesday,Casual,2
27411,2019-08-13,August,4,No,Tuesday,Member,25
27412,2019-08-13,August,5,No,Tuesday,Casual,3
27413,2019-08-13,August,5,No,Tuesday,Member,112
27414,2019-08-13,August,6,No,Tuesday,Casual,9
27415,2019-08-13,August,6,No,Tuesday,Member,396
27416,2019-08-13,August,7,No,Tuesday,Casual,29
27417,2019-08-13,August,7,No,Tuesday,Member,907
27418,2019-08-13,August,8,No,Tuesday,Casual,55
27419,2019-08-13,August,8,No,Tuesday,Member,1268
27420,2019-08-13,August,9,No,Tuesday,Casual,64
27421,2019-08-13,August,9,No,Tuesday,Member,647
27422,2019-08-13,August,10,No,Tuesday,Casual,69
27423,2019-08-13,August,10,No,Tuesday,Member,338
27424,2019-08-13,August,11,No,Tuesday,Casual,51
27425,2019-08-13,August,11,No,Tuesday,Member,247
27426,2019-08-13,August,12,No,Tuesday,Casual,26
27427,2019-08-13,August,12,No,Tuesday,Member,148
27428,2019-08-13,August,13,No,Tuesday,Casual,46
27429,2019-08-13,August,13,No,Tuesday,Member,246
27430,2019-08-13,August,14,No,Tuesday,Casual,67
27431,2019-08-13,August,14,No,Tuesday,Member,346
27432,2019-08-13,August,15,No,Tuesday,Casual,78
27433,2019-08-13,August,15,No,Tuesday,Member,450
27434,2019-08-13,August,16,No,Tuesday,Casual,82
27435,2019-08-13,August,16,No,Tuesday,Member,722
27436,2019-08-13,August,17,No,Tuesday,Casual,120
27437,2019-08-13,August,17,No,Tuesday,Member,1313
27438,2019-08-13,August,18,No,Tuesday,Casual,119
27439,2019-08-13,August,18,No,Tuesday,Member,1121
27440,2019-08-13,August,19,No,Tuesday,Casual,111
27441,2019-08-13,August,19,No,Tuesday,Member,798
27442,2019-08-13,August,20,No,Tuesday,Casual,57
27443,2019-08-13,August,20,No,Tuesday,Member,499
27444,2019-08-13,August,21,No,Tuesday,Casual,44
27445,2019-08-13,August,21,No,Tuesday,Member,350
27446,2019-08-13,August,22,No,Tuesday,Casual,12
27447,2019-08-13,August,22,No,Tuesday,Member,112
27448,2019-08-13,August,23,No,Tuesday,Casual,4
27449,2019-08-13,August,23,No,Tuesday,Member,80
27450,2019-08-14,August,0,No,Wednesday,Casual,11
27451,2019-08-14,August,0,No,Wednesday,Member,45
27452,2019-08-14,August,1,No,Wednesday,Casual,6
27453,2019-08-14,August,1,No,Wednesday,Member,24
27454,2019-08-14,August,2,No,Wednesday,Casual,1
27455,2019-08-14,August,2,No,Wednesday,Member,9
27456,2019-08-14,August,3,No,Wednesday,Member,7
27457,2019-08-14,August,4,No,Wednesday,Member,15
27458,2019-08-14,August,5,No,Wednesday,Casual,1
27459,2019-08-14,August,5,No,Wednesday,Member,108
27460,2019-08-14,August,6,No,Wednesday,Casual,5
27461,2019-08-14,August,6,No,Wednesday,Member,382
27462,2019-08-14,August,7,No,Wednesday,Casual,28
27463,2019-08-14,August,7,No,Wednesday,Member,838
27464,2019-08-14,August,8,No,Wednesday,Casual,37
27465,2019-08-14,August,8,No,Wednesday,Member,1255
27466,2019-08-14,August,9,No,Wednesday,Casual,68
27467,2019-08-14,August,9,No,Wednesday,Member,601
27468,2019-08-14,August,10,No,Wednesday,Casual,89
27469,2019-08-14,August,10,No,Wednesday,Member,308
27470,2019-08-14,August,11,No,Wednesday,Casual,65
27471,2019-08-14,August,11,No,Wednesday,Member,340
27472,2019-08-14,August,12,No,Wednesday,Casual,121
27473,2019-08-14,August,12,No,Wednesday,Member,400
27474,2019-08-14,August,13,No,Wednesday,Casual,109
27475,2019-08-14,August,13,No,Wednesday,Member,402
27476,2019-08-14,August,14,No,Wednesday,Casual,80
27477,2019-08-14,August,14,No,Wednesday,Member,315
27478,2019-08-14,August,15,No,Wednesday,Casual,90
27479,2019-08-14,August,15,No,Wednesday,Member,468
27480,2019-08-14,August,16,No,Wednesday,Casual,104
27481,2019-08-14,August,16,No,Wednesday,Member,716
27482,2019-08-14,August,17,No,Wednesday,Casual,146
27483,2019-08-14,August,17,No,Wednesday,Member,1312
27484,2019-08-14,August,18,No,Wednesday,Casual,134
27485,2019-08-14,August,18,No,Wednesday,Member,1208
27486,2019-08-14,August,19,No,Wednesday,Casual,127
